('55335', 2)
('80654', 3)
('06612', 1)
('01032', 1)
('06451', 2)
('60527', 1)
('94560', 1)
('80501', 1)
('90620', 1)
('55041', 2)
('60950', 1)
('53566', 8)
('95035', 3)
('95831', 1)
('19938', 1)
('54139', 2)
('22821', 12)
('95970', 1)
('27213', 1)
('13114', 1)
('85251', 1)
('51551', 1)
('78217', 1)
('12446', 1)
('31550', 1)
('99344', 1)
('53527', 2)
('94028', 2)
('69131', 3)
('08311', 1)
('72933', 1)
('07840', 3)
('97333', 2)
('07731', 2)
('11212', 1)
('13327', 2)
('89113', 1)
('01033', 1)
('13648', 2)
('12816', 1)
('18469', 1)
('01473', 1)
('95920', 2)
('21078', 1)
('63801', 1)
('72921', 1)
('32822', 1)
('32904', 1)
('55414', 3)
('43347', 4)
('78238', 1)
('66524', 1)
('80033', 1)
('34205', 1)
('37027', 1)
('43316', 3)
('25405', 1)
('14810', 4)
('12122', 1)
('64738', 1)
('48701', 1)
('48759', 4)
('08079', 1)
('18969', 2)
('03275', 1)
('48741', 1)
('33166', 1)
('56308', 3)
('68378', 1)
('97203', 1)
('56009', 1)
('70005', 1)
('92841', 1)
('94547', 1)
('96035', 1)
('01378', 1)
('82414', 1)
('46044', 1)
('69133', 1)
('89835', 1)
('72142', 1)
('27869', 1)
('47342', 1)
('65354', 1)
('01519', 1)
('84720', 1)
('05401', 3)
('08807', 1)
('55104', 2)
('96740', 1)
('04950', 1)
('93737', 1)
('14815', 2)
('72150', 1)
('43843', 5)
('29640', 1)
('60455', 1)
('17268', 1)
('97818', 1)
('55373', 1)
('13343', 1)
('01951', 1)
('14770', 2)
('33010', 1)
('55049', 1)
('69130', 4)
('93314', 1)
('48818', 1)
('17052', 1)
('84107', 1)
('92036', 2)
('33122', 7)
('21837', 1)
('77707', 1)
('68955', 2)
('02108', 1)
('08802', 1)
('94111', 1)
('19355', 2)
('87102', 2)
('78665', 1)
('91016', 2)
('14482', 1)
('31780', 1)
('13126', 1)
('78572', 3)
('34956', 1)
('14777', 1)
('13354', 8)
('97844', 1)
('56535', 1)
('06359', 1)
('27214', 4)
('95632', 2)
('95105', 1)
('68665', 2)
('67010', 1)
('92111', 1)
('02633', 1)
('03883', 2)
('48115', 1)
('22567', 1)
('13605', 1)
('95829', 2)
('07304', 1)
('78721', 2)
('16943', 1)
('20854', 1)
('04224', 1)
('92021', 1)
('06455', 1)
('01331', 1)
('91343', 1)
('16373', 1)
('06514', 1)
('67731', 2)
('36786', 1)
('21733', 1)
('29325', 1)
('49645', 2)
('68729', 2)
('12449', 1)
('18704', 1)
('18951', 1)
('56219', 1)
('44677', 3)
('95678', 1)
('95439', 1)
('98611', 1)
('60619', 1)
('56667', 1)
('45701', 3)
('13416', 1)
('12533', 1)
('28803', 1)
('07055', 1)
('84010', 1)
('59401', 2)
('27591', 2)
('20723', 1)
('21223', 1)
('43219', 2)
('59330', 1)
('89557', 1)
('74555', 1)
('97478', 1)
('82070', 2)
('47909', 2)
('97423', 1)
('95811', 2)
('28806', 1)
('92673', 1)
('89117', 1)
('46253', 1)
('77051', 1)
('05143', 1)
('95212', 1)
('54499', 2)
('84062', 1)
('10963', 1)
('06259', 1)
('85281', 1)
('54407', 2)
('91103', 1)
('30180', 2)
('97448', 1)
('86314', 1)
('95388', 4)
('06018', 1)
('19904', 1)
('43314', 1)
('03290', 1)
('53534', 1)
('97502', 2)
('43102', 1)
('80640', 2)
('16049', 4)
('07727', 1)
('18944', 1)
('62521', 1)
('01844', 1)
('14101', 2)
('33018', 1)
('02888', 1)
('55614', 1)
('27256', 1)
('64644', 3)
('84721', 1)
('11714', 1)
('16946', 1)
('95064', 1)
('95929', 1)
('18031', 1)
('05905', 1)
('53968', 10)
('54634', 80)
('54408', 1)
('16150', 1)
('74574', 1)
('82936', 1)
('72641', 1)
('93407', 1)
('89446', 1)
('54769', 3)
('54742', 3)
('54930', 4)
('53941', 14)
('54658', 5)
('54616', 5)
('54627', 4)
('53098', 4)
('53929', 6)
('54636', 2)
('53190', 5)
('98524', 1)
('02375', 1)
('33493', 5)
('60104', 1)
('60130', 1)
('88027', 1)
('83452', 1)
('89404', 1)
('29051', 1)
('95974', 10)
('74965', 2)
('04234', 2)
('54865', 1)
('95589', 1)
('93665', 1)
('93266', 1)
('95962', 3)
('91934', 1)
('93227', 1)
('01237', 1)
('95547', 3)
('61270', 1)
('96007', 2)
('93643', 2)
('55056', 2)
('95205', 1)
('58208', 1)
('04085', 1)
('95435', 3)
('95454', 1)
('95573', 3)
('53522', 3)
('95246', 1)
('58107', 1)
('93258', 1)
('30354', 1)
('75063', 1)
('28320', 1)
('77474', 1)
('93254', 1)
('95560', 1)
('95606', 2)
('54433', 4)
('94973', 1)
('70519', 1)
('19438', 1)
('96034', 3)
('69128', 4)
('85262', 1)
('97633', 9)
('95937', 2)
('93624', 1)
('95444', 1)
('95556', 4)
('81301', 1)
('95043', 2)
('50201', 3)
('81156', 1)
('95917', 4)
('49012', 1)
('93447', 1)
('39834', 2)
('95692', 1)
('94923', 1)
('95348', 1)
('08609', 1)
('97450', 1)
('92239', 1)
('85320', 1)
('94562', 2)
('93232', 1)
('39603', 1)
('94953', 1)
('17580', 1)
('95338', 1)
('93287', 1)
('95001', 1)
('77534', 2)
('93108', 1)
('98947', 1)
('93450', 2)
('81022', 1)
('13348', 1)
('52049', 4)
('28025', 1)
('92307', 1)
('93061', 1)
('79347', 9)
('95542', 1)
('12952', 1)
('81141', 2)
('92503', 1)
('95912', 3)
('46261', 1)
('93915', 1)
('93031', 1)
('93283', 1)
('04071', 1)
('06794', 1)
('95950', 1)
('94074', 1)
('95468', 1)
('94803', 1)
('29920', 1)
('95502', 1)
('95670', 1)
('85388', 1)
('95227', 1)
('89008', 1)
('79336', 1)
('93962', 1)
('95387', 2)
('96939', 1)
('89823', 1)
('80818', 1)
('96719', 1)
('60144', 1)
('95605', 2)
('77702', 1)
('28712', 1)
('95679', 5)
('04103', 1)
('59522', 9)
('48014', 2)
('14865', 2)
('05843', 2)
('67860', 1)
('19442', 1)
('12993', 1)
('05673', 2)
('96781', 2)
('84655', 1)
('97119', 1)
('21153', 1)
('97434', 1)
('73044', 1)
('67653', 2)
('54820', 1)
('59528', 2)
('87048', 3)
('87712', 1)
('10969', 2)
('12564', 1)
('59847', 2)
('02667', 1)
('14542', 1)
('87828', 1)
('47808', 1)
('83001', 3)
('10516', 1)
('87511', 3)
('48819', 1)
('14416', 1)
('83312', 1)
('06063', 1)
('58725', 1)
('55116', 1)
('49816', 1)
('67643', 2)
('87551', 1)
('96748', 2)
('04062', 1)
('56243', 1)
('59524', 1)
('05907', 1)
('82649', 2)
('97106', 1)
('03458', 2)
('07863', 1)
('04750', 1)
('82060', 3)
('54521', 1)
('59435', 1)
('53184', 2)
('87321', 1)
('13457', 1)
('69122', 2)
('17570', 1)
('48062', 1)
('83340', 1)
('27891', 4)
('02770', 1)
('44633', 7)
('80732', 3)
('12434', 1)
('54304', 1)
('12771', 1)
('73532', 1)
('88003', 1)
('59521', 1)
('12590', 1)
('54498', 8)
('60448', 2)
('43968', 1)
('54921', 1)
('96729', 3)
('58621', 1)
('76471', 1)
('13776', 3)
('90429', 1)
('13020', 1)
('59422', 1)
('59349', 1)
('22947', 1)
('18507', 1)
('80830', 1)
('56548', 1)
('07931', 1)
('44460', 1)
('66090', 1)
('08731', 1)
('96776', 1)
('44564', 1)
('97477', 1)
('83316', 1)
('87527', 4)
('55612', 2)
('03605', 1)
('84522', 1)
('14766', 1)
('19518', 1)
('08096', 1)
('55407', 1)
('07507', 1)
('01230', 1)
('68702', 1)
('59410', 1)
('04953', 1)
('27534', 2)
('27370', 1)
('87567', 1)
('27830', 1)
('27243', 4)
('59485', 2)
('17220', 2)
('59261', 1)
('48108', 1)
('96743', 1)
('04681', 1)
('18471', 1)
('80477', 1)
('96713', 1)
('68406', 1)
('12701', 1)
('59547', 3)
('98339', 1)
('87548', 1)
('54302', 1)
('49727', 3)
('20871', 1)
('74023', 1)
('48725', 1)
('49236', 1)
('87006', 1)
('65779', 1)
('74435', 1)
('74727', 3)
('73572', 1)
('06777', 1)
('54741', 17)
('53937', 4)
('53943', 6)
('53149', 1)
('85747', 1)
('54754', 1)
('53075', 5)
('53926', 3)
('53916', 4)
('59856', 1)
('43526', 1)
('63361', 4)
('30464', 1)
('33565', 1)
('32960', 1)
('31555', 1)
('59873', 1)
('08108', 1)
('10007', 1)
('53703', 1)
('33131', 2)
('40383', 4)
('62677', 2)
('50060', 3)
('66502', 2)
('47989', 4)
('53541', 3)
('49089', 1)
('46911', 1)
('88260', 2)
('63382', 9)
('53931', 1)
('64020', 1)
('52144', 1)
('22842', 2)
('50519', 1)
('68409', 2)
('57430', 2)
('44676', 10)
('52623', 1)
('27597', 2)
('33176', 1)
('52155', 6)
('58765', 1)
('78935', 1)
('59520', 8)
('92335', 1)
('50597', 7)
('29118', 1)
('19933', 1)
('52776', 2)
('41093', 2)
('42171', 2)
('52074', 2)
('64688', 1)
('56361', 1)
('13071', 2)
('16125', 6)
('27565', 6)
('05489', 1)
('48414', 1)
('58601', 2)
('49411', 1)
('54454', 2)
('14867', 1)
('62510', 1)
('72616', 3)
('54983', 1)
('52208', 3)
('49770', 3)
('49021', 2)
('54805', 2)
('31794', 1)
('49271', 3)
('49620', 1)
('43326', 15)
('33859', 1)
('10573', 1)
('50570', 3)
('59241', 2)
('51246', 3)
('50468', 1)
('49640', 1)
('49286', 1)
('48237', 1)
('92843', 1)
('66712', 1)
('67545', 1)
('46077', 3)
('52045', 2)
('49128', 2)
('16822', 1)
('65279', 1)
('44612', 1)
('47562', 7)
('46062', 1)
('94960', 1)
('54140', 1)
('94565', 1)
('58461', 1)
('60541', 1)
('56385', 2)
('47011', 1)
('54455', 1)
('33178', 2)
('67880', 1)
('65360', 2)
('48621', 1)
('23964', 3)
('27896', 1)
('50801', 3)
('30421', 1)
('68152', 1)
('56360', 2)
('44231', 1)
('62835', 1)
('44077', 1)
('54412', 3)
('25414', 1)
('46809', 1)
('47341', 6)
('44646', 1)
('61273', 1)
('48829', 3)
('46550', 15)
('31793', 1)
('55046', 1)
('60550', 1)
('42134', 1)
('44217', 2)
('11375', 1)
('50266', 1)
('37865', 1)
('68716', 2)
('49230', 1)
('48624', 8)
('67023', 1)
('05672', 1)
('54810', 1)
('65337', 1)
('37190', 1)
('57255', 1)
('52570', 3)
('32832', 1)
('46063', 1)
('03257', 1)
('78539', 1)
('55746', 1)
('53810', 1)
('32345', 1)
('57762', 1)
('61929', 1)
('43066', 1)
('45885', 1)
('48471', 5)
('45159', 1)
('62032', 1)
('53011', 1)
('61910', 3)
('67063', 1)
('63359', 3)
('46774', 8)
('75177', 1)
('88044', 1)
('50154', 1)
('61060', 1)
('87507', 2)
('61376', 1)
('42167', 1)
('33597', 1)
('60901', 2)
('36532', 1)
('61019', 1)
('61561', 2)
('61088', 1)
('22834', 1)
('58063', 1)
('53821', 1)
('49327', 1)
('62082', 1)
('43105', 1)
('59011', 2)
('66783', 1)
('50233', 1)
('79355', 2)
('54247', 1)
('58622', 2)
('45873', 1)
('56149', 1)
('40204', 1)
('56310', 2)
('40391', 3)
('55309', 1)
('65348', 7)
('30474', 1)
('50401', 2)
('1308', 1)
('27020', 3)
('53061', 4)
('32618', 1)
('29532', 1)
('46567', 1)
('62611', 1)
('27537', 3)
('58430', 1)
('49125', 1)
('52356', 4)
('51566', 4)
('45177', 2)
('80204', 1)
('50025', 4)
('32601', 1)
('60955', 1)
('51652', 1)
('51025', 8)
('51458', 1)
('69345', 2)
('57274', 2)
('54812', 2)
('59046', 1)
('30683', 2)
('37082', 1)
('53573', 8)
('23030', 1)
('22740', 1)
('05468', 3)
('68122', 1)
('50604', 1)
('49048', 1)
('56482', 2)
('48835', 2)
('42717', 2)
('23455', 1)
('68066', 2)
('64674', 1)
('47346', 1)
('65674', 1)
('94942', 3)
('32312', 1)
('59452', 2)
('60660', 1)
('43551', 1)
('50517', 1)
('49346', 1)
('50316', 1)
('51401', 3)
('44662', 7)
('11230', 1)
('58064', 1)
('42743', 1)
('39470', 2)
('29138', 2)
('62349', 2)
('48433', 1)
('56579', 1)
('38851', 1)
('07108', 1)
('46847', 1)
('57656', 2)
('22844', 1)
('05440', 1)
('59433', 1)
('42565', 3)
('55001', 1)
('45385', 1)
('58428', 5)
('44021', 3)
('43345', 1)
('54727', 2)
('61951', 2)
('59421', 1)
('42164', 1)
('91715', 1)
('55912', 6)
('12821', 1)
('45882', 1)
('60035', 1)
('52349', 3)
('68818', 5)
('64437', 1)
('61231', 1)
('30627', 1)
('77434', 2)
('63353', 2)
('61062', 3)
('52338', 1)
('30316', 1)
('68070', 1)
('52249', 2)
('52040', 1)
('51467', 2)
('49449', 1)
('48837', 1)
('50122', 2)
('54654', 2)
('62033', 1)
('05476', 3)
('68632', 2)
('45370', 1)
('50072', 2)
('62691', 1)
('52314', 1)
('56288', 1)
('48894', 1)
('56181', 2)
('29153', 1)
('40374', 3)
('34491', 1)
('07647', 1)
('28467', 1)
('24014', 1)
('07410', 1)
('59870', 3)
('33598', 1)
('52241', 1)
('56052', 1)
('65034', 3)
('08061', 1)
('54411', 14)
('45711', 1)
('50262', 1)
('43014', 2)
('05346', 2)
('62321', 1)
('45363', 1)
('65464', 1)
('50263', 1)
('94580', 1)
('76455', 1)
('20007', 1)
('52047', 3)
('12823', 1)
('30523', 1)
('32654', 1)
('55030', 1)
('88120', 1)
('49788', 1)
('43074', 1)
('23139', 1)
('60953', 2)
('60919', 1)
('25253', 1)
('10004', 2)
('91344', 1)
('54618', 2)
('50075', 2)
('33609', 1)
('67460', 1)
('51001', 2)
('52002', 1)
('48009', 1)
('94937', 2)
('45872', 1)
('48813', 8)
('66534', 3)
('50458', 1)
('65605', 1)
('33920', 1)
('29412', 1)
('60548', 1)
('56326', 2)
('79838', 1)
('50632', 1)
('32344', 1)
('16145', 1)
('28697', 1)
('52321', 1)
('51526', 1)
('68876', 1)
('59463', 1)
('79772', 3)
('49544', 2)
('11803', 1)
('59912', 2)
('94947', 2)
('72957', 1)
('61554', 1)
('33311', 1)
('50536', 3)
('44234', 1)
('03608', 2)
('47012', 1)
('78151', 1)
('24966', 1)
('33440', 1)
('53575', 2)
('50845', 5)
('32755', 1)
('43749', 2)
('61277', 1)
('38024', 1)
('61427', 1)
('49070', 1)
('43973', 5)
('52361', 2)
('33004', 1)
('24066', 1)
('52535', 1)
('16124', 1)
('50565', 1)
('50655', 1)
('56139', 1)
('62481', 1)
('52729', 1)
('28711', 2)
('37051', 1)
('67060', 1)
('57213', 1)
('64635', 4)
('76262', 1)
('52342', 2)
('57371', 1)
('29201', 1)
('43207', 1)
('58781', 1)
('64070', 1)
('60614', 1)
('54835', 1)
('52358', 1)
('67749', 1)
('45863', 1)
('29692', 1)
('54952', 2)
('41040', 1)
('61021', 1)
('61571', 1)
('61064', 1)
('75057', 1)
('61418', 1)
('51038', 2)
('61771', 1)
('51462', 1)
('29642', 2)
('08887', 1)
('59417', 1)
('42728', 1)
('66952', 2)
('34607', 1)
('46115', 1)
('24589', 1)
('72143', 1)
('67443', 1)
('44822', 9)
('52635', 3)
('37174', 1)
('68102', 1)
('50539', 1)
('50514', 1)
('50616', 1)
('79377', 1)
('57043', 2)
('78653', 1)
('61723', 1)
('44223', 1)
('56260', 2)
('66857', 1)
('52039', 1)
('43748', 2)
('44840', 2)
('30504', 2)
('48033', 1)
('51527', 1)
('64037', 1)
('80215', 1)
('55318', 1)
('56501', 1)
('17219', 5)
('50535', 2)
('60957', 1)
('30084', 1)
('82001', 1)
('49072', 1)
('51555', 1)
('33765', 1)
('68934', 1)
('56676', 1)
('11231', 2)
('51031', 3)
('55990', 1)
('02825', 1)
('05482', 1)
('35763', 1)
('32771', 2)
('40145', 1)
('61550', 2)
('33844', 1)
('46526', 2)
('46802', 2)
('56224', 1)
('58384', 1)
('17229', 1)
('50602', 1)
('77961', 1)
('68004', 1)
('87701', 1)
('37708', 1)
('48441', 1)
('15759', 1)
('49504', 1)
('52659', 2)
('56551', 2)
('52223', 5)
('39824', 1)
('28329', 1)
('50558', 1)
('63344', 1)
('01257', 1)
('30633', 2)
('27589', 1)
('63044', 1)
('96720', 3)
('02874', 2)
('50014', 2)
('43324', 5)
('33035', 1)
('50662', 2)
('55324', 1)
('62814', 1)
('60917', 1)
('68036', 4)
('52346', 1)
('68031', 2)
('82009', 2)
('72396', 1)
('42501', 1)
('52217', 2)
('61243', 3)
('60188', 1)
('55334', 4)
('57552', 2)
('43611', 1)
('59242', 3)
('50658', 2)
('50562', 1)
('05457', 3)
('32083', 2)
('40161', 1)
('60423', 1)
('43400', 1)
('05602', 1)
('55906', 1)
('50167', 1)
('50107', 1)
('56312', 4)
('54982', 5)
('68817', 1)
('64622', 1)
('50128', 1)
('59903', 1)
('63826', 1)
('77493', 1)
('65556', 1)
('05301', 1)
('31512', 1)
('29075', 1)
('72335', 1)
('49091', 1)
('34737', 1)
('55020', 1)
('57585', 2)
('54475', 2)
('50567', 1)
('55797', 3)
('38401', 1)
('05656', 2)
('49344', 1)
('59852', 1)
('65764', 4)
('53115', 1)
('65623', 1)
('58503', 1)
('32643', 1)
('57521', 2)
('42234', 2)
('57657', 2)
('55718', 1)
('54173', 1)
('28756', 1)
('27048', 1)
('00000', 3)
('64088', 1)
('35958', 1)
('46031', 1)
('96092', 1)
('81089', 1)
('34797', 2)
('61275', 1)
('55932', 1)
('44236', 1)
('03949', 1)
('68050', 1)
('51342', 1)
('40484', 1)
('47043', 1)
('47995', 1)
('63540', 1)
('52140', 4)
('45807', 2)
('34135', 1)
('32008', 2)
('48642', 1)
('57555', 3)
('44212', 1)
('06058', 1)
('03070', 1)
('52619', 1)
('34203', 2)
('27212', 1)
('33982', 2)
('68144', 1)
('82050', 5)
('47404', 1)
('30439', 1)
('48472', 6)
('66861', 1)
('16823', 1)
('24538', 1)
('65644', 1)
('46952', 1)
('53222', 1)
('55358', 3)
('65742', 1)
('70601', 1)
('42718', 1)
('46304', 2)
('71836', 1)
('45169', 2)
('61075', 2)
('41031', 1)
('28448', 1)
('52756', 1)
('65231', 1)
('47972', 1)
('60119', 2)
('44281', 1)
('29909', 1)
('62557', 3)
('72131', 1)
('96816', 1)
('61822', 1)
('29653', 2)
('63084', 1)
('65689', 2)
('43607', 1)
('19975', 1)
('78009', 1)
('62906', 1)
('69360', 1)
('24598', 2)
('24580', 1)
('60959', 1)
('28677', 1)
('44837', 7)
('58413', 1)
('54106', 2)
('52175', 1)
('62463', 1)
('43015', 1)
('03045', 1)
('66408', 1)
('45356', 1)
('29520', 1)
('95823', 1)
('55949', 1)
('41201', 1)
('69147', 1)
('03460', 1)
('56359', 1)
('60048', 1)
('33133', 2)
('62640', 1)
('57062', 2)
('50619', 1)
('43031', 1)
('43812', 3)
('52254', 1)
('44830', 1)
('50226', 1)
('19350', 1)
('79720', 1)
('64473', 1)
('23851', 1)
('43006', 2)
('47946', 1)
('30263', 1)
('32776', 1)
('57534', 1)
('30176', 1)
('46580', 1)
('52335', 1)
('47448', 1)
('39601', 1)
('69153', 1)
('48432', 1)
('33403', 1)
('37876', 1)
('51346', 2)
('60618', 1)
('03773', 1)
('44032', 2)
('54115', 3)
('32811', 1)
('68660', 1)
('65707', 1)
('46074', 1)
('22959', 1)
('48470', 4)
('27704', 1)
('57438', 1)
('33586', 1)
('56101', 2)
('18078', 1)
('39662', 1)
('55902', 1)
('66412', 2)
('46140', 1)
('55040', 1)
('33890', 2)
('37209', 2)
('46545', 1)
('43231', 1)
('40324', 1)
('37064', 1)
('30643', 1)
('13489', 1)
('44102', 1)
('44902', 1)
('32565', 1)
('78612', 1)
('58478', 1)
('77455', 1)
('42266', 1)
('59213', 1)
('13802', 1)
('45318', 1)
('16404', 1)
('58558', 1)
('61042', 4)
('24088', 1)
('40456', 1)
('07047', 1)
('40211', 1)
('56352', 2)
('44115', 1)
('44214', 1)
('65050', 1)
('32735', 1)
('52214', 1)
('29105', 1)
('33470', 1)
('48429', 1)
('47240', 2)
('60176', 1)
('46770', 1)
('45359', 3)
('36571', 1)
('36274', 2)
('44253', 2)
('37361', 1)
('54768', 3)
('30240', 1)
('78744', 1)
('48618', 2)
('54042', 1)
('65018', 1)
('46902', 1)
('45227', 1)
('76842', 1)
('22920', 1)
('44811', 1)
('62002', 1)
('45387', 1)
('07657', 1)
('80110', 1)
('58332', 1)
('46975', 4)
('57350', 1)
('78526', 1)
('30054', 1)
('46542', 1)
('48060', 1)
('80720', 1)
('50511', 2)
('60056', 1)
('43619', 1)
('49426', 3)
('60948', 1)
('63469', 1)
('54235', 4)
('24112', 1)
('76055', 1)
('45644', 1)
('59019', 1)
('67422', 1)
('51003', 1)
('57225', 1)
('24072', 1)
('48760', 1)
('31515', 1)
('55416', 1)
('43518', 1)
('40065', 2)
('24541', 1)
('29316', 1)
('28692', 1)
('23876', 1)
('53090', 1)
('60554', 1)
('68714', 2)
('60624', 1)
('48451', 1)
('29727', 1)
('10601', 1)
('51245', 1)
('60651', 1)
('11561', 1)
('32094', 1)
('49323', 1)
('69154', 1)
('31539', 1)
('34209', 1)
('46218', 3)
('17314', 1)
('38482', 1)
('80729', 4)
('45304', 2)
('51023', 1)
('96727', 2)
('17532', 2)
('49423', 2)
('61018', 1)
('57069', 1)
('11727', 1)
('49512', 1)
('46524', 1)
('50581', 1)
('56461', 1)
('96744', 1)
('63537', 1)
('59440', 1)
('57227', 1)
('51048', 1)
('46472', 1)
('61853', 1)
('57216', 2)
('53040', 3)
('50527', 1)
('49437', 1)
('50628', 1)
('48879', 2)
('77465', 1)
('64497', 1)
('49301', 1)
('05734', 1)
('30816', 1)
('90024', 1)
('67505', 1)
('68735', 1)
('50236', 1)
('16841', 1)
('40461', 1)
('44085', 2)
('52046', 1)
('44431', 1)
('79843', 1)
('14591', 1)
('45331', 1)
('54763', 4)
('46797', 1)
('48744', 3)
('03281', 1)
('79323', 1)
('54241', 1)
('55803', 1)
('44255', 1)
('44680', 1)
('58567', 1)
('61727', 1)
('46165', 1)
('51231', 1)
('48315', 1)
('43130', 1)
('07033', 1)
('44889', 1)
('55428', 1)
('19716', 1)
('43162', 1)
('72947', 1)
('55359', 1)
('30830', 1)
('51445', 1)
('59412', 1)
('50228', 1)
('43716', 1)
('60090', 1)
('47862', 1)
('56171', 1)
('62501', 1)
('64683', 3)
('49034', 1)
('37141', 1)
('61741', 2)
('53002', 1)
('29645', 1)
('68701', 3)
('59255', 1)
('48419', 1)
('65717', 1)
('60192', 1)
('28663', 1)
('59414', 1)
('53063', 1)
('37010', 1)
('38222', 1)
('52305', 1)
('48856', 1)
('55945', 1)
('53824', 1)
('48770', 2)
('58027', 1)
('45613', 1)
('43338', 5)
('49235', 1)
('42740', 1)
('54423', 1)
('58368', 1)
('46350', 1)
('05857', 2)
('30525', 2)
('48628', 1)
('03227', 1)
('44141', 1)
('45459', 1)
('43777', 1)
('47394', 1)
('33584', 1)
('58703', 1)
('73663', 1)
('41055', 1)
('65039', 1)
('42528', 2)
('49653', 1)
('49459', 1)
('63446', 1)
('31096', 1)
('28714', 1)
('44867', 1)
('66834', 1)
('46947', 1)
('45335', 1)
('53569', 1)
('47037', 1)
('61279', 1)
('60542', 1)
('54846', 1)
('62237', 1)
('27239', 1)
('71302', 1)
('05774', 1)
('48815', 4)
('68019', 1)
('44417', 1)
('69101', 1)
('49776', 1)
('12553', 1)
('48612', 1)
('46341', 1)
('28341', 1)
('33309', 1)
('55977', 1)
('72927', 1)
('79031', 1)
('58270', 1)
('40769', 1)
('50131', 2)
('56089', 1)
('58456', 1)
('32963', 1)
('61234', 1)
('27809', 1)
('53716', 1)
('49665', 2)
('07065', 1)
('19406', 1)
('67741', 1)
('68047', 1)
('37388', 1)
('58225', 1)
('48065', 1)
('54162', 5)
('62025', 1)
('68046', 1)
('05042', 1)
('54701', 2)
('68788', 1)
('45243', 1)
('49090', 1)
('34120', 2)
('44099', 1)
('13502', 1)
('43837', 2)
('33846', 1)
('48832', 2)
('60560', 1)
('37920', 1)
('58439', 1)
('46996', 1)
('27919', 2)
('81328', 1)
('44143', 1)
('60964', 2)
('68850', 1)
('41501', 1)
('16063', 1)
('05760', 1)
('48820', 1)
('50626', 1)
('47460', 1)
('87020', 1)
('78596', 1)
('43341', 1)
('48005', 1)
('39051', 1)
('61818', 2)
('44853', 1)
('40171', 1)
('58278', 1)
('63111', 1)
('67020', 1)
('44827', 1)
('54154', 2)
('05650', 1)
('60603', 1)
('33431', 1)
('68038', 1)
('44147', 1)
('80807', 2)
('37882', 1)
('45397', 1)
('43160', 1)
('88047', 1)
('31089', 1)
('46818', 2)
('59027', 1)
('48754', 1)
('62638', 1)
('54202', 1)
('43212', 1)
('77029', 1)
('97438', 1)
('45860', 1)
('37058', 1)
('48435', 2)
('49315', 1)
('45817', 2)
('25071', 1)
('62643', 1)
('87121', 1)
('69156', 1)
('60930', 1)
('28019', 1)
('03675', 1)
('32953', 1)
('68765', 1)
('68713', 1)
('95833', 1)
('43988', 1)
('54956', 1)
('54459', 3)
('46226', 2)
('64132', 1)
('47403', 1)
('47017', 2)
('07631', 1)
('58431', 1)
('23970', 1)
('55077', 1)
('66438', 1)
('44319', 1)
('61738', 1)
('65803', 1)
('53511', 2)
('56262', 1)
('59771', 1)
('97220', 1)
('54165', 5)
('50223', 1)
('67738', 1)
('43217', 1)
('32720', 1)
('51565', 1)
('01701', 1)
('46465', 1)
('67645', 1)
('62882', 1)
('66527', 1)
('46544', 1)
('60513', 1)
('49707', 1)
('33154', 1)
('54847', 1)
('83217', 1)
('24485', 1)
('48834', 1)
('58441', 1)
('45344', 1)
('24092', 1)
('52720', 1)
('93223', 1)
('44325', 1)
('30046', 1)
('00637', 1)
('05481', 1)
('00962', 1)
('00627', 1)
('54632', 7)
('54623', 7)
('54738', 1)
('54949', 3)
('54950', 1)
('84532', 1)
('59243', 2)
('54422', 2)
('54107', 7)
('54427', 1)
('54111', 3)
('53038', 1)
('54642', 10)
('53022', 2)
('54480', 4)
('53070', 2)
('54731', 1)
('53960', 1)
('53923', 5)
('53549', 2)
('54166', 2)
('54556', 1)
('53911', 1)
('54526', 1)
('54755', 12)
('54129', 2)
('54730', 1)
('54734', 1)
('53901', 2)
('54110', 1)
('51108', 1)
('94533', 1)
('00641', 1)
('56032', 1)
('81612', 1)
('50676', 1)
('27261', 1)
('46220', 1)
('49674', 1)
('65102', 1)
('62367', 1)
('59263', 2)
('53808', 1)
('47331', 1)
('49342', 1)
('61759', 1)
('50250', 1)
('66801', 1)
('46530', 1)
('68631', 1)
('62931', 1)
('26253', 1)
('00667', 1)
('68779', 1)
('53944', 2)
('54770', 3)
('28730', 1)
('54629', 2)
('54170', 1)
('54159', 1)
('53147', 1)
('54767', 1)
('54161', 1)
('53114', 1)
('54974', 1)
('54923', 1)
('54961', 1)
('46565', 44)
('81125', 14)
('04614', 2)
('01432', 3)
('28328', 1)
('78610', 1)
('14048', 1)
('99362', 1)
('29650', 1)
('63043', 1)
('64801', 1)
('92408', 1)
('08302', 3)
('91761', 8)
('72764', 1)
('19432', 1)
('45241', 2)
('15857', 1)
('14001', 3)
('15106', 1)
('07874', 1)
('06784', 1)
('00817', 1)
('19363', 7)
('30161', 1)
('10921', 2)
('11733', 1)
('72632', 2)
('19605', 2)
('80651', 3)
('85353', 3)
('28115', 2)
('07936', 1)
('11801', 3)
('51640', 1)
('17058', 3)
('83864', 1)
('95076', 77)
('48170', 3)
('95363', 8)
('14224', 2)
('93611', 3)
('93725', 10)
('93940', 5)
('92407', 2)
('18020', 1)
('62920', 3)
('17543', 19)
('95470', 34)
('54426', 8)
('60490', 2)
('54021', 3)
('28376', 1)
('98589', 3)
('98542', 1)
